id,channel,category,title,content,view_cnt,like_cnt,comment_cnt,created_at,own_company,url
,mam2bebe,의류,[후기] 이번 탑텐세일 젤 만족스러운템! 울라이크 후드집업♡,"요거 저 살때만해도 전 사이즈 다 있었는데
지금 사이즈 다 빠져버렸네요ㅠ
그래서 올릴까말까하다가 매장에는 재고 있을수있으니
후기한번 올려봅니다.

​흔한 쭈리면 집업이면 안샀을텐데
이건 울라이크라고해서 따뜻해보이길래
50%쿠폰써서  사봤어요.

​탑텐밸런스라인은 늘 만족스럽더라구요👍👍",36000,878,170,2025-10-28 19:54,0,https://cafe.naver.com/skybluezw4rh/13969666
,mam2bebe,의류,"롯데홈쇼핑) 탑텐밸런스 트레이닝팬츠 10,960원~ 3만 무배","더블니트팬츠 넘 좋은데
모두 16,910원이에요
더블니트가 우리가 아는 니트소재가 아닌 건 아시죠~ ㅎㅎ
그리고 스트레치는 사이즈 있으면 사야해요
없을 때가 더 많아요 ㅠㅠ",14000,293,43,2025-10-28 20:55,0,https://cafe.naver.com/skybluezw4rh/13969850
,mam2bebe,의류,"롯데온) 리린 창고 대방출 자켓/니트/팬츠 85% 15,640원~(품절주의/무배)","저렴한거 많아요 골라보세요ㅎㅎ
자켓이랑 바지랑 블라우스 5벌 담았는데도 5만원 안돼요ㅋㅋㅋ
품절되기전에 득템하세요~~",7886,148,37,2025-10-29 0:13,1,https://cafe.naver.com/skybluezw4rh/13970476
,mam2bebe,의류,ssf몰) 에잇세컨즈빅세일 아웃포켓데님15900원 외 다수 세일,"ssf몰 들어가서 검색창에  팔초빅데이or 팔초빅데이여성 치시면 나와요!

아웃포켓데님 아이보리에요   두께감있어 아직까진 입을만해요 겨울엔 못입어유~^^",12000,422,52,2025-10-29 1:20,0,https://cafe.naver.com/skybluezw4rh/13970593
,mam2bebe,의류,11번가) 네파키즈패딩 77350~,"애 패딩이 없는데 급하게 찾느라ㅜㅜㅜ
가격 괜찮네요",6613,179,24,2025-10-29 9:16,0,https://cafe.naver.com/skybluezw4rh/13970967
,mam2bebe,의류,"네이버) JJ지고트 하이넥 플랩 디테일 구스다운점퍼 42,120원 무배","구스다운 4만원대면 저렴하게 나온거 같아요!!
하이넥이라 목도 따숩게 잡아주고
사이즈는 77까지 크림 색상 넘 예쁘네요~~

​넾다 받으시고 구경가세요~~",14000,152,25,2025-10-29 10:31,0,https://cafe.naver.com/skybluezw4rh/13971322
,mam2bebe,의류,"쿠팡)뉴발란스키즈 트레이닝 상하세트 60,750원(바이올렛 130, 140사이즈만)","140 품절...

​며칠전에 샀는데 더내렸네요
꼭 세트로 안입혀도 바막만 입혀도 좋고 뉴발세트인데 가격좋아서 올려요~ 재고 많네요^^",10000,29,25,2025-10-29 12:47,0,https://cafe.naver.com/skybluezw4rh/13972008
,mam2bebe,의류,"네이버 러빈데어) 겨울용 완전 따뜻하고 러블리한 밴딩스커트 추천 44,100원","이거 작년겨울에사서 남편이 그만좀 입으라고할정도로
정말 자주 입고 다닌 치마인데
기모스타킹신고 이거입으면 어지간한 바지보다
더 따뜻해요 👍👍
무엇보다 신축성이 대박ㅡ!

겨울옷 정리하면서 보이길래 다시 찾아봤습니다.

​사이즈 S,M 2가지
사이즈는 후기많으니 참고하세요
제 생각엔 s도 66까지 충분히 가능.",39000,1106,333,2025-10-29 16:21,0,https://cafe.naver.com/skybluezw4rh/13973021
,mam2bebe,잡화,"토스) 가격오름- 네파키즈 패딩 슬립온 체감 26,611원 무배 (29,900원에 10% 적립)","같은거 올라왔던 것 같은데 굿웨어몰 회원이 아니라 넘겼는데 토스에도 뜨네요. 
브라운은 여전히 품절이고, 170~240사이즈 있길래 운동화 210-220사이로 신는 아이라 220 블랙으로 주문해봤어요.
잘 맞았으면 좋겠어요~
29,900원인데 10%적립금으로 돌려줘서 체감은 26,611원입니다. 

​네파키즈 윈터팝 패딩 슬립온, KLGEC61, 블랙, 220mm 49%할인, 29,900원",10000,133,43,2025-10-29 16:25,0,https://cafe.naver.com/skybluezw4rh/13973047
,mam2bebe,잡화,롯데온) 메리제인 어그 55340원,넘 귀엽네용ㅎ 올 겨울은 너닷!,15000,172,40,2025-10-29 20:39,1,https://cafe.naver.com/skybluezw4rh/13973921
,mam2bebe,의류,롯데온) 완전 핫딜 추천! 노운베러 원핀턱 데님 쇼츠 카페이 22620원 (유배),"이거 마음에 들어서 최저가 찾고 해서 5만대도 싸다고 샀었는데 지금 그때 반값도 안 해요 😢
반바지라 세일 들어간거 같은데 통이 넓어서 귀여운 느낌이랄까? 제가 정말 잘 입는 반바지에요!

​전 스몰 샀었는데 밥 먹으면 너무 꽉 껴서 편하게 입으려고 할인하길래 검정 흰색 둘다 m으로 다시 샀어요 🥲🥲

​두개 다 사니까 무배더라고요!
저는 하나도 더 비싸게 샀는데 배송비도 냈었는데 말이죠 ㅋㅋㅋㅋㅋㅋ",7222,123,28,2025-10-30 9:16,1,https://cafe.naver.com/skybluezw4rh/13975097
,mam2bebe,의류,"네이버)르샵 하이넥 광택 루즈핏 패딩점퍼 20,520원 무배","핏도 괜찮고 후기보니 이쁘다해서 
휘뚤마뚤 가볍게 입을용으로 샀어요 
사이즈는 프리인데 루즈핏이라 낙낙할듯싶구
컬러는 블랙 카키 두가지요!! ",9270,138,32,2025-10-30 10:17,0,https://cafe.naver.com/skybluezw4rh/13975378
,mam2bebe,잡화,쓱) [타임딜]남성 나이키 V2K 런(삼카결제시 체감가) 58614원,"청구할인이 7만원이상이라
추후적립으로 적용해서 청구할인 적용하면 됩니다",11000,64,28,2025-10-30 13:10,0,https://cafe.naver.com/skybluezw4rh/13976198
,mam2bebe,잡화,"신세계백화점)아동 나이키 플렉스 어드밴스 37,536원/160사이즈 32,096원","링크 바로 열면 홈으로 연결되네요
복사해서 다른곳에서 열면 열려요~(본문 복사가능)

아이폰은 아래쪽에서 사파리로 연결하면 돼요~",18000,355,201,2025-10-30 14:36,0,https://cafe.naver.com/skybluezw4rh/13976552
,mam2bebe,잡화,"롯데온) 뉴발란스 핫딜 411 운동화 45,940원 (무배)","막 신기 좋을거같아요! 
그냥 보면 저 가격이 안보이고 
선택해서 중복쿠폰 10% 다운받아야 
저 가격 나와요!
옵션 잘 보면 무난한 디자인에 
최종 5~6만원대 나오는 것도 있네요 ! 
저는 옵션 1번, 38번 2켤레 샀는데 13만원 나왔어요~",16000,145,13,2025-10-30 17:29,1,https://cafe.naver.com/skybluezw4rh/13977331
,mam2bebe,의류,"옥션) 내셔널지오그래픽키즈 겨울용 기모!! 팬츠 21,670원 무배","날씨 대박ㅠ 너무너무 추버서 기모 옷만 검색중요
겨울용 기모 팬츠가 2만원정도면 내셔널꺼치고
저렴한거같아요!! 일자바지는 작은사이즈뿐요ㅠ
전 조거 살거라서 두컬러 다 겟하려고요ㅋㅋ
딱봐도 두툼하니 겨울 내내 뽕뽑게 입히겠어요

​* 살짝 작다고해요! 업해서 사셔도 괜찮데요",15000,157,45,2025-10-30 22:13,0,https://cafe.naver.com/skybluezw4rh/13978232
,mam2bebe,의류,"롯데온) 제너럴아이디어 레이어드 트위스트 티셔츠 20,750원 (후기착샷있음)","블랙,브라운 있는데
블랙에 손이 많이가요🙂",10000,101,41,2025-10-31 7:08,1,https://cafe.naver.com/skybluezw4rh/13978679
,mam2bebe,의류,"롯데온)이너용 1+1 베이직 라운드 니트(캐시미어 혼방) 9,910원 무배","1+1해서 9,910원 하나당 4,955원이용
색상 11가지중 택2~",5433,135,20,2025-10-31 8:10,1,https://cafe.naver.com/skybluezw4rh/13978765
,mam2bebe,잡화,"W컨셉)) 아디다스 삼바 홈 / 슈퍼스타 홈 패딩슈즈 성인용 핫딜 22,791원 <품절>","애껀줄 알고 헐레벌떡 들어갔다가ㅋㅋ
성인꺼였어요ㅜ

가격은 원래가격도 크게 비싸진 않지만
그래도 엄청 핫딜입니다. 큰기대안하고 신을 만한가격.
저도 안신어봐서 모르는데 후기들보니 크게 나온편같아여
사이즈 업하지마세요.

​3만이상 무배.",22000,190,149,2025-10-31 8:52,0,https://cafe.naver.com/skybluezw4rh/13978849
,mam2bebe,잡화,쿠팡)휠라키즈 꾸미라이트 운동화 16090원부터~,210.220.230 사이즈만 저렴해요,7435,51,42,2025-10-31 19:55,0,https://cafe.naver.com/skybluezw4rh/13981491
,mam2bebe,의류,"롯데온)꼼파뇨 프레셔스 레글런 스웨트셔츠 27,570원 무배 착샷o","오버핏이라 정사이즈가도 될거같은데
저는 완전 크게 입고파서 사이즈업한거예요!!
전체적으로 걍 귀욤귀욤스탈ㅋㅋ 소재 짱탄탄이구
은근 도톰해서 겨울 이너로 활용가능해요",6502,85,8,2025-11-01 0:33,1,https://cafe.naver.com/skybluezw4rh/13982364
,mam2bebe,잡화,"롯데온) 휠라키즈 겨울 방한화 쿠폰할인가 22,030원요!","휠라키즈 방한화 스토어 -23% 할인
카카오페이 결제 -5% 먹이면
할인가 22,030원요!

​디자인 다양하게 할인하구
사이즈 170~210까지 있네요",6841,149,12,2025-11-01 9:59,1,https://cafe.naver.com/skybluezw4rh/13982840
,mam2bebe,의류,"무신사)구스다운 점퍼 39,000원","아니..  이쁘고 후기좋은데
왜 싸죠??

흰색도 이쁨",8423,63,16,2025-11-01 18:46,0,https://cafe.naver.com/skybluezw4rh/13983939
,mam2bebe,의류,"지마켓) 네셔널지오그래픽 경량다운점퍼 55,120원 (무배)","쿠폰 쓰면 55,120원에 무배에요
요즘 날씨 급 쌀쌀해져서 경량점퍼 슬슬 입어야할듯요..",8506,117,14,2025-11-01 20:06,0,https://cafe.naver.com/skybluezw4rh/13984137
,mam2bebe,의류,롯데온) 남편최애팬티 byc 모달팬티3매입 9740원 무배,"더 사달랬는데 사이즈 없어서 못사다가 재입고알람떠서 샀어용 ㅋㅋㅋ
부드럽고 가볍고 제일 좋대요",4438,222,31,2025-11-01 20:12,1,https://cafe.naver.com/skybluezw4rh/13984158
,mam2bebe,의류,"롯데온) 감탄브라 FW 몰드부착2장 16,760원 초핫딜 무배","찜쿠폰이랑 카드할인까지해서 가격좋아요
매번 런닝형만하다가 이번에 스트랩으로 바꿔봤어요ㅎㅎ",2658,67,13,2025-11-02 0:28,1,https://cafe.naver.com/skybluezw4rh/139848299
,mam2bebe,뷰티,[쿠팡] 바세린 인텐시브 케어 립 에센스 체리 2개 3500원,막쓰기에 바세린 만한게 없어요 !!! ,3148,15,6,2025-11-02 2:51,0,https://cafe.naver.com/skybluezw4rh/13984941
,mam2bebe,뷰티,[쿠팡] 바세린 립테라피 스틱 4.8 g 4개 7540원,"겨울에 립밤없이 못살아서 
가방이랑 파우치마다, 아이 가방에도 넣어주려고 여러개 쟁였어요 !
6개 10560원이라 조금더쌉니다 ! ",4260,56,19,2025-11-02 2:56,0,https://cafe.naver.com/skybluezw4rh/13984943
,mam2bebe,의류,"지마켓) 예일키즈 빅로고 상하복 29,900원 무배","상하복 많이 입는 초딩애들 아이 사이즈 있으면
이거는 무조건 강추해요! 가성비 넘 좋은 상하복요
저는 색만 다르게해서 2개있는데도 하나 더살까해요
이쁘고 편하고 원단좋고 최고에요 ",2162,56,16,2025-11-02 9:29,0,https://cafe.naver.com/skybluezw4rh/13985168
,ppomppu,의류,"[공식몰]지오다노 브리프 3팩 (13,500원/무료)","부드러워서 가성비로는 괜찮더라구요
하나에 4,500원꼴이고 무료배송",12834,1,10,2025-10-26 14:05,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659039
,ppomppu,잡화,"[롯데백화점몰] 나이키스트럭처 26 80,830원","안정화 찾으시는 분들 나이키 스트럭처 26 추천
헬스장에서 근력이랑 러닝할 때 고루 유용해요
토스에서 롯백몰 검색해서 5천원 쿠폰까지 받으면
올 블랙이라 겨울에 딱 맞고 80,830원 나오네요",26361,3,18,2025-10-27 14:35,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=6592244
,ppomppu,의류,"[롯데온] 롱패딩 알프벤치다운자켓 블랙야크 (118,140/무배)","날이 추워져서 패딩 찾다가 디자인 무난하고 가성비 좋은 롱패 찾아서 올려봅니다

2025년 시즌 상품에 덕다운 80 20 짜리고, 후드 일체형입니다

무릎까지 덮는 일반적롱패딩인데 뒷부분 트임있어서 대중교통시에도 편해보이네요.

무엇보다 가성비가 좋아서 휘뚜루마뚜루 입기 좋습니다

118,140원 나오는데 구매 후 슈퍼포인트페스타 적립 5천점 챙기세요

최종 체감가 113,140 나오네요",15700,1,16,2025-10-27 21:03,1,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659340
,ppomppu,의류,"[롯데온] 아이더 캐시미어 코트 구스다운 자켓 (173,400원/무료) 롯,삼,토,카 10% 156,060원/무료","작년에 직원몰에서 50퍼 할인 받고 잘입은 옷인데, 할인 많이 들어갔네요 전 23만원좀 넘게 준듯

코트 스타일로 나온옷인데도 벌크감 좋고 디자인 좋아서  잘 입고 다녔던 옷입니다.

소재도 고급진 느낌 있고 기획상품이나 이런거 아니고 당시에 신상이었네요



사이즈 조금 여유 있게 나온편이나 정사이즈가 잘맞구요

기장은 무릎 살짝 아래?정도 구요 벤치파카나 이런거처럼 완전 롱은 아님.

100프로 구스는 아니고 캐시미어패딩 +그래핀패딩+ 구스다운이 혼용으로 들어간거구요

저도 당시 이런건 처음이라 무겁지 않을까 걱정 했는데 무게감도 괜찮고 뭉치는것도 없더군요


상세설명 다시 보니 100사이즈 기준 캐시미어 45g 그래핀패딩 45g 구스다운 260g 이라고 하네요

글 올리면서 저도 알게됐네요 ㅋ",25255,3,15,2025-10-27 21:47,1,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659346
,ppomppu,잡화,"[신세계] 블랙야크 공용 고어텍스 방수 등산화 (56,520원/무료)","고어텍스라서 방수되는거고 보아다이얼형식이라 신고벗기 편한겁니다
퍼플색만 남자사이즈 있어요",24487,2,10,2025-10-27 18:41,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659299
,ppomppu,의류,"[gs샵]오닐 남성 러스틀 써모어 셔츠 자켓 (53,700원/무료)","오닐 셔츠자켓 5만원대 떳네요
날씨 추워져서 아우터
보고잇었는데 나일론소재라
출퇴근용으로 막입기 좋을듯 ㅋ",20765,0,9,2025-10-27 19:29,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659319
,ppomppu,의류,"[LF] 코오롱스포츠 남성 경량다운 (145,530원/무료)","이제 초겨울 느낌나네요
경량다운 할인 많이들어가서 54퍼하는것 가져왔습니다
95~105사이즈 있어서 사이즈 맞는분들 보실만한듯하네요",21049,0,11,2025-10-27 14:59,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659232
,ppomppu,의류,"[옥션] 프로젝트엠 남성 조직 코튼 스웨터 (10,690원/2장이상무료)","소재 면 100%고 디자인 깔끔합니다
이너,단벌로 활용하기 좋겠네요
최종가 10,690원 나와요",17657,4,13,2025-10-27 19:05,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659311
,ppomppu,의류,[롯데온] 푸마 크레오라 스니커즈 양말 10켤레 (7450/무료),"양말이 필요하여 알아보던 중 가격 괜찮은 것 같아 올립니다. 
푸마 양말 10켤레이고 7450 원 무배, 오너스 회원은 1프로 추가 할인 됩니다. 
색상 화이트, 그레이, 블랙 있고 단일 색상 및 혼합 구성 가능합니다. 
사이즈는 24,26,28 있고 아래 표 참고하여 사시면 됩니다. 
전 280 신는데 26 사니까 잘 맞더라구요 양말 필요하신분 얼른 구매하세요. 
롯데온 어플에서만 구매가능합니다.",10041,9,12,2025-10-28 7:29,1,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659386
,ppomppu,의류,"[29cm] 언더아머 레거시 쉐르파 풀집업 (36,640/무배)","아침 저녁 운동 다닐 떄 아직 패딩 입기에는 오버스러운 것 같은데 
바람막이만 입기에는 또 쌀쌀해서 보던 중에 따뜻해 보여서 지릅니다

부클레 원단이라 부들부들하니 착용감 편안할 것 같구요
가슴에 지퍼 포켓도 있어서 담배나 버즈 케이스 넣고 다니기에도 무리 없을 것 같습니다

디자인도 무난해서 조금 입다가 겨울에는 사무실에서 좀 입으려구요
언더아머 신발은 반업이 국룰인데 옷(특히 루즈핏)은 정사이즈 가도 큰 문제 없었습니다

쿠폰 다운 받으셔야 저 가격나오니 참고 하시구요
언제나 그렇듯 공식판매처입니다

무신사는 맴버십 등급 따라서 금액 다를지도 몰라요(쿠폰 주는게 달라서)",22497,5,10,2025-10-28 12:05,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659455
,ppomppu,의류,"[지마켓] 헤지스 피즈 1일한정 기획전 옥스포드셔츠 55,820원/기모 맨투맨 (44,440원/무료배송","오늘 1일한정으로 기획전 열려있어서 최저가 나옵니다
10%+22%+4% 전옵션에 쿠폰 3가지 적용되네요
11시에 라이브 있어서 상세정보 참고해서 구매할수있습니다
방송 사은품은 추첨 5명인지라 그저 참고용으로 보는게 낫겠네요",16697,2,11,2025-10-28 10:29,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659433
,ppomppu,의류,"[롯데온]블랙야크 M히마GTX히팅다운자켓(183,750/무료","고어텍스 / 구스다운
뽐게에서 좋아하는 단어 2개다 들어갔네요
항상 20만원대 봤었던거 같은데
20만 아래도 떨어졌습니다",15882,0,13,2025-10-28 19:01,1,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659546
,ppomppu,의류,"[옥션] 폴햄 밴딩 슬랙스 (16,430원/2장이상무료)","옵션 1~4번까지가 남자꺼 입니다
3번까지는 가을용 4번은 겨울용이에요

핏 종류 다양하게 있습니다",22071,1,10,2025-10-29 19:13,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659818
,ppomppu,의류,"[신세계] 네파 기모 본딩 데님팬츠 (44,226원/무료)","몇 년 전쯤에 뽐뿌에서 사서, 엉덩이 쪽 주머니 헤질정도로 잘입었던 바지입니다. 
스판있어서 움직이기 편래서 자주 입었어요. 전에꺼는 일반 바지였는데 요거는 기모바지로나온것같습니다.

요새 바지들이 다들 통이 너무 크게나와서, 사놓고 안입는 바지많은데 요거는 적당해서 좋아요.

기본 4.4만원 나오고, 7만원이상 청구할인이라 2장이상 사면서 현대카드로 결제하시면 청구할인들어갑니다.",19402,5,10,2025-10-29 21:16,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659843
,ppomppu,의류,"[롯데온] 블랙야크 여성 벨트형 퍼카라 롱다운자켓 (168,380원/무료)","블랙야크 여성 롱 다운입니다
덕다운이고 기장은 무릎까지 내려오네요
허리 벨트 있어서 라인 잡아주고
퍼, 허리벨트는 탈부착 가능한거 같습니다",22692,1,8,2025-10-29 18:31,1,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=659801
,ppomppu,의류,"[G마켓] 폴햄 남녀 자켓 집업 트러커(24,350원/무배)","폴햄옷 가성비로 종종 사는데
이 옷 괜찮은가봅니다 
대부분의 후기가 괜찮아요",26850,6,,2025-10-30 20:33,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660088
,ppomppu,잡화,"[SSG] 반스 스니커즈 8종 택1 (27,183원/무료)","앱 다운받고 쿠폰 적용하면 가격 나옵니다

쿠폰 여기서 받으면 됩니다
https://deptapp.shinsegae.com/7z2nze

가격 다 똑같아요
웨이트용으로 좋습니다",21732,0,6,2025-10-30 21:19,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660099
,ppomppu,의류,"[SSG] K2 남여공용 벤치다운 롱패딩 (삼성 85,669원/무료)","덕다운이고 디자인 깔끔합니다
유행안타는 디자인이에요
쿠폰 적용하면 93,118원이고 삼성카드 있으면 85,669원 나오네요
가격 저렴합니다",22531,0,12,2025-10-30 18:28,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660054
,ppomppu,의류,"[롯데온] 블랙야크 남여공용 퀄팅형 라운드넥 덕다운 C공용 다이아 다운자켓 (62,310원/무료)","이미지컷보단 유광 덜합니다
별로 안 심해요
전에 올라왔을 때 보다 저렴하네요",25351,1,9,2025-10-30 18:53,1,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660061
,ppomppu,의류,"[SSG] 네파 공용 무스코비 코코 롱다운 자켓 (삼성카드 96,145원/무배)","쿠폰 적용시 104.505원
삼성카드 있으면 96,145원

무스코비 덕다운이고 롱패딩 입니다
롱패딩인데 가성비 좋네요",23390,0,4,2025-10-30 18:41,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660059
,ppomppu,의류,"[네이버] 컬럼비아 플리스 AE0560 (27,690/ 무배)","쿠폰은 여기서 받으세요. 선착순입니다
https://naver.me/FeNPoChy

누구나 27,690원
넵다세일 쿠폰 받으면 24,920원 나옵니다.  
적립 풀로 받으면 체감가 거의 2.2만??

저도 뽐게에서만 보고 아직 구입은 안 해봤어요.  
잠옷으로 사려고 알아보다가 저렴해보여서 올려요

 * 링크 정정했습니다",221403,3,12,2025-10-31 8:46,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660167
,ppomppu,의류,"[롯데온] 노스페이스 화이트라벨 컴피 알파 플리스 집업 자켓 (108,720원/무배)","사무실에서 편하게 입으려고 사봅니다
노스페이스 화이트라벨 치곤 매장가보다 저렴하네요
색상 블랙,화이트,그레이 있으니 참고요",21903,3,10,2025-10-31 16:42,1,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660255
,ppomppu,의류,"[SSG] K2 남성 고어텍스 시그니처 프리미엄 씬에어 앱솔루트 구스 다운 (506,400원/무료)","겉감 고어텍스 소재고 충전재 헝가리구스 입니다

대장급 패딩이에요",19376,1,11,2025-10-31 18:47,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660292
,ppomppu,뷰티,"[네이버] 리블로셀 스노우 폼 클렌저 150ml (9,900원/무료)","성분 순해서 자극 없습니다
피부 트러블 있으신 분이 쓰기 좋아요
당김 없어요",17818,0,3,2025-10-31 21:13,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660323
,ppomppu,잡화,"[11번가] 블랙야크 고어텍스 보아 로우컷 트레킹화 (79,320원/무료)","작년에 사서 한해 잘 신었는데 이사오면서 버렸는지 안보여서
다음주 예정된 산행을 위해 적당한거 있나 찾아봤네요

그냥 운동화 신고 가도 크게 문제 없을거 같긴한데
새로 사두면 또 한두해 정돈 잘 신을테니 ㅎㅎ

신상을 또 20 넘게 주고 사긴 그렇고
1년만에 얼마나 체감될 만큼 좋아졌는지 알길이 없으니
이미 어느정도 신어보고 경험해본 제품으로
재구매 해봅니다.

1년여 만에 다시 만난가격이
8만원 이라면 어지간해선 앞으로 신상은 못살거 같네요

보통 다른브랜드 신발들도 270~275 신는데
이건 275신으면 적당히 여유 있고 괜찮았어요
제 느낌에 쿠션감은 적당히 탄탄하고 무르진 않았습니다.

1~2시간 짜리 산책하듯 가면 보통 운동화 신어도 크게 무리없는데
시간이 좀 길어지면 발바닥이 아프니 없으신분들은 하나정도
쟁여두셔도 괜찬을거에요

결제수단에 카카오페이로 추가할인 적용하셔야되고

신한카드 있으신분들은 77,690원 나오네요",17269,2,15,2025-11-01 17:41,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660588
,ppomppu,의류,"[11번가] 아이더 남성 쉘터 퀼팅 구스다운자켓 (60,210원/무료)","11번가 앱으로 들어가서 카카오페이로 결제하면 58,410원 나오네요
충전재 구스다운이고
블랙, 카키 2가지 색상 있습니다",21283,0,10,2025-11-01 18:42,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660603
,ppomppu,의류,"[지마켓] 블랙야크키즈 스노우 롱다운자켓 (105,890원/무료)","25년에 나온거고 디자인 이쁘네요
덕다운 입니다
쿠폰가 105,890원 나와요",17285,0,11,2025-11-01 18:27,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660601
,ppomppu,의류,"[G마켓] 블랙야크 남성용 L봄버패딩자켓 (97,330원/무배)","두께감이 있어서 지금 날씨에 입기 좋겠네요
봄버스타일의 인슐레이션 패딩 이고
넥 ,소재,밑단 립밴드 스타일이라 포인트 주기 좋아요",15740,0,8,2025-11-01 18:01,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660594
,ppomppu,의류,"[옥션] 프로젝트엠 여성 사방스판 데님팬츠 (16,200원/2장이상무료)","스판끼 좋은 데님이에요
2장이상 사면 무배입니다
유클 15% 적용시 좀 더 저렴해요",18804,2,7,2025-11-01 18:10,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660595
,ppomppu,의류,"[지마켓] 25년 신상 블랙야크 몬트 벤치다운자켓 (126,610원/무료)","일반 롱패딩보다 기장이 긴 벤치다운입니다.

블랙 단일 색상이고, 보통 벤치다운들이 가슴쪽에 프린팅 로고들어가는데 요 제품은 전면 로고없고 측면에 와펜만 들어가있어서 더 디자인 깔끔해보이네요.

 빅스마일 2만원 쿠폰 적용시 12.6만원까지 나옵니다.
깔끔한 디자인에 가성비도 훌륭하다고 생각됩니다.",13958,2,12,2025-11-01 20:28,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660631
,ppomppu,의류,"[지마켓] 아이더 블론디 공용 롱 다운자켓 (149,940원/무료)","빅스마일데이 쿠폰 적용하면 149,940원 나와요
덕다운이고 기장길이 좋습니다
남자는 정사이즈 여자는 한사이즈 작게 주문하면 된다고 하네요",18075,0,5,2025-11-01 17:49,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660590
,ppomppu,의류,"[G마켓] 레노마 FW 고급양모 스판자켓 (91,780원/무료)","지금 입기에 괜찮은 자켓입니다
코트안에 이너로 입어도 되구요
색상 베이지, 다크카키, 네이비 3종 있습니다",21463,0,9,2025-11-01 17:50,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660591
,ppomppu,잡화,"[G마켓] 푸마 남녀공용 러닝화 파운스 라이트 (29,550원/무료)","사이즈 반업하시고 발볼 있으신분은 한치수업 하세요
색상 2가지 있어요",17369,2,11,2025-11-01 21:20,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660647
,ppomppu,의류,"[지마켓] 몽클레어 몽클레르 다운 필드 패널 집업 가디건 (1,089,000원/무료)",,21445,0,12,2025-11-01 23:12,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660672
,ppomppu,의류,"[옥션] K2 마실용 남성 중헤비 부스트 트리퍼 다운 101,140원/무료","저는 이런 파카 스타일 선호하는데 같은 취향이시면 추천 합니다.

저도 나이가 아재다 보니 아웃도어를 선호하게 되네요

가성비 품질은 제가 입는 선에서는 가장 좋은거 같아서 말이죠

일단 K2의 경우 부스트 라인은 평상복으로 입을수 있는 디자인이 대부분이어서 부스트 붙으면 전 보고 사는데요

디자인이나 겉감도 품질이 꽤 좋습니다. 다운 함량도 얇지 않고 도톰해요

오리털이 80:20인데 겉감의 영향도 있어보입니다

저는 어디 뽐내기용으로 구입 한것은 아니고 마실을 많이 다녀서 마실용으로나 입으려고 사봤습니다 

여행갈때도 망고땡이죠는 이런 파카 스타일 선호하는데 같은 취향이시면 추천 합니다.

차치하고 제가 구입한 가격은 12만원대인데 이제 한번 입어봤는데

빅스마일 시작하면서 2만원 더 내려갔네요 물타고 싶을정도는 아니나

10만원 값어치 이상은 충분히 할듯하네요",20670,9,15,2025-11-01 15:51,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660568
